MacroTrends Data Download,,,,,
ANET - Historical Price and Volume Data,,,,,
Note: Historical prices are adjusted for stock splits.,,,,,
,,,,,
"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice.",,,,,
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, ",,,,,
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable",,,,,
for any damages relating to your use of the data provided.,,,,,
,,,,,
,,,,,
"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net"".",,,,,
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page.",,,,,
,,,,,
,,,,,
date,open,high,low,close,volume
3/7/2018,71.375,73.38,71.25,72.895,4968760
3/8/2018,73.13,74.2148,72,73.4425,4442288
3/9/2018,73.7775,74.5,73.453,73.7875,3689908
3/12/2018,74.1725,75.3275,73.79,74.35,4829516
3/13/2018,74.47,74.88,72.08,72.42,4796336
3/14/2018,72.5,74.87,72.1975,74.625,5563664
3/15/2018,74.5,74.6825,73.255,73.975,3582452
3/16/2018,74.0975,74.2363,72.995,73.43,3064640
3/19/2018,69.0775,70.875,68.0625,69.3475,7572940
3/20/2018,69.885,72.1625,69.7275,71.355,4594728
3/21/2018,71.3,71.6025,70.2925,70.675,2462924
3/22/2018,69.525,70.475,68.25,68.435,3739244
3/23/2018,68.5275,69.395,65.5275,66.0525,4904048
3/26/2018,67.7525,68.255,65.5803,67.745,4171472
3/27/2018,68.235,68.7375,63.1378,63.425,5602844
3/28/2018,63.0275,63.2973,60.7925,61.285,7141120
3/29/2018,62.0025,64.625,61.1175,63.825,5000332
4/2/2018,63.365,64.79,62.1798,63.3775,4241296
4/3/2018,64.125,64.35,62.51,63.3775,3896540
4/4/2018,61.57,64.9225,61.275,64.74,3387420
4/5/2018,65.7175,67.86,65.275,65.685,4669064
4/6/2018,64.4225,65.4975,64.0175,64.68,3308260
4/9/2018,65.6375,66.525,64.875,64.875,2206044
4/10/2018,66.3175,67.2125,65.845,66.7975,3010348
4/11/2018,66.32,67.3826,66.32,66.645,2014176
4/12/2018,67,68.025,66.9975,67.2225,2529584
4/13/2018,64.505,64.5848,60.33,61.05,11216968
4/16/2018,61.6625,61.9232,59.675,59.86,6104528
4/17/2018,60.25,64.65,60.1375,64.2,8154636
4/18/2018,64.06,64.7975,62.4075,64.625,2920320
4/19/2018,63.9175,64.365,62.6775,64.0925,2919040
4/20/2018,64.32,65.85,63.8675,65.1625,2633072
4/23/2018,65.495,65.495,63.0025,63.545,2782400
4/24/2018,64.4975,66,62.15,63.015,3860332
4/25/2018,62.8725,64.055,61.8019,63.255,2585652
4/26/2018,63.8925,64.945,63.76,64.8775,2235612
4/27/2018,65.655,66.6625,64.9975,65.6875,2887552
4/30/2018,66.045,66.87,65.3275,66.1375,3338452
5/1/2018,66.1375,66.34,65.1325,66.3175,2716220
5/2/2018,66.87,68.135,66.3525,66.365,3563224
5/3/2018,65.5825,67.6875,65.055,66.9625,4729348
5/4/2018,60.975,62.2475,58.81,61.2625,13546092
5/7/2018,61.775,63.705,61.3575,63.09,6547268
5/8/2018,62.7925,65.1325,62.7825,64.8225,4562812
5/9/2018,65.105,65.275,64.14,64.855,3481196
5/10/2018,64.95,65.5475,64.75,65.165,4892492
5/11/2018,65,65.2,64.0025,64.9775,2346860
5/14/2018,64.6025,65.125,63.17,63.38,4227700
5/15/2018,62.835,63.36,62.0625,62.3875,2938916
5/16/2018,62.31,62.7035,61.65,62.2825,2515740
5/17/2018,62,62.2825,60.905,61.8675,5352728
5/18/2018,62,62.52,61.8338,62.0225,1925636
5/21/2018,62.435,63.95,62.435,63.5625,3737968
5/22/2018,63.275,64.275,62.375,62.405,3217440
5/23/2018,62.18,64.0338,62,63.995,2699976
5/24/2018,63.945,63.945,62.5125,63.1525,2050656
5/25/2018,63.36,64.225,63.1503,63.9375,2126048
5/29/2018,63.5,64.875,63.31,63.965,4275136
5/30/2018,64.1,64.375,62.8628,62.9125,3567856
5/31/2018,63.37,64.0325,62.8,62.89,3539672
6/1/2018,63.165,65.7475,63.13,65.305,4263364
6/4/2018,65.625,67.25,65.3475,67.07,3758768
6/5/2018,67.075,69.1475,66.815,68.6875,5211504
6/6/2018,68.845,70.145,68.8425,69.565,5010456
6/7/2018,69.625,69.8125,67.3575,67.725,3096896
6/8/2018,67.67,68.6775,67.1501,68.4375,2059664
6/11/2018,68.4375,69.1688,67.63,67.92,4091188
6/12/2018,68.2025,69.1175,68.1025,68.66,2219732
6/13/2018,69.1475,70.5254,68.845,70.285,3391480
6/14/2018,70.2025,71.1375,69.8775,70.28,3045260
6/15/2018,69.8575,71.75,69.4625,71.655,5458132
6/18/2018,70.64,70.9125,68.5075,69.805,4007948
6/19/2018,68.4125,69.4825,67.8475,68.45,2991056
6/20/2018,69.155,71.78,69.155,70.935,4109484
6/21/2018,71.0975,71.4375,69.61,69.83,1938868
6/22/2018,70.245,70.245,67.3275,68.1625,4781732
6/25/2018,67.1675,67.5,64.3525,64.97,5390380
6/26/2018,65.0325,66.3138,64.775,65.595,2872752
6/27/2018,65.6875,66.12,63.43,63.5725,3656588
6/28/2018,63.25,65.14,63.2145,64.5675,2207044
6/29/2018,64.975,65.1788,64.19,64.3725,1651308
7/2/2018,63.745,65.3625,63.2725,65.34,1761976
7/3/2018,65.55,65.5825,63.8625,63.9675,1573192
7/5/2018,64.4975,64.6713,63.0625,64.4775,2067740
7/6/2018,64.7275,65.9825,64.48,65.5975,1258484
7/9/2018,67.4675,68.7425,66.4025,67.615,3004152
7/10/2018,68,68,66.9325,67.1375,1511760
7/11/2018,66.25,67.7398,65.8925,67.33,1545256
7/12/2018,67.9725,69.795,67.6688,69.59,2083404
7/13/2018,69.575,69.59,65.29,66.6225,5708644
7/16/2018,66.625,68.6875,66.625,67.71,2833756
7/17/2018,67.6725,68.69,66.725,68.47,1152776
7/18/2018,68.47,68.9625,68.27,68.6725,1270176
7/19/2018,69.3425,70.3,68.8458,69.0625,2346216
7/20/2018,69.25,69.4525,67.1375,67.21,2276404
7/23/2018,67.3725,67.7175,65.875,67.0975,2297084
7/24/2018,67.5975,68.05,65.745,66.575,2349580
7/25/2018,66.5075,68.995,66.5075,68.5775,2084908
7/26/2018,68.155,69.83,67.315,69.07,2012976
7/27/2018,68.8875,69.2225,66.7245,67.82,2941128
7/30/2018,67.5375,67.6925,63.77,64.465,3659324
7/31/2018,64.44,65.7175,63.3775,63.9325,3958820
8/1/2018,64.125,65.87,64.0003,65.65,2581860
8/2/2018,65.4125,68.72,65.1291,67.9625,5509828
8/3/2018,67.355,67.355,64.135,64.385,7720260
8/6/2018,64.625,68.0475,64.625,67.8325,4897308
8/7/2018,67.8875,68.4375,66.8775,67.2025,2740368
8/8/2018,67.4575,67.4575,65.775,66.14,2905100
8/9/2018,66.02,68.19,65.9375,67.335,2748640
8/10/2018,67.115,67.6575,66.6925,67.2125,1760580
8/13/2018,67.215,68.3375,66.87,67.32,1801400
8/14/2018,67.915,68.5634,67.175,67.865,2802720
8/15/2018,67.42,68.15,65.63,66.395,2514856
8/16/2018,67.2075,68.8738,66.8713,66.9825,2834516
8/17/2018,66.4425,67.6188,66.4425,67.26,1829556
8/20/2018,67.3875,68.625,67.0338,68.43,1995440
8/21/2018,68.125,69.2875,67.831,67.9575,2250012
8/22/2018,68.025,69.7387,67.4163,69.34,2338372
8/23/2018,69.2275,70.855,68.7525,70.6525,3258884
8/24/2018,73.96,78.3417,73.73,77.145,16329040
8/27/2018,77.145,78.125,75.15,76.1975,44647148
8/28/2018,76.25,76.685,75.5338,76.05,6795820
8/29/2018,75.8375,76.515,75.234,75.5475,5027188
8/30/2018,75.18,75.6853,73.6125,74.4675,4048960
8/31/2018,74,75.5825,73.86,74.745,3233308
9/4/2018,72.225,73.5,71.5625,72.455,8103972
9/5/2018,72.115,72.2725,67.785,68.0725,7237468
9/6/2018,68.5,69.24,66.305,66.9425,5211576
9/7/2018,66.9475,68.0775,66,66.7625,4365616
9/10/2018,67.185,67.495,66.2275,67.2525,4716124
9/11/2018,66.8975,67.8125,66.41,66.8025,3347720
9/12/2018,66.715,67.0525,65.4475,66.9625,3451540
9/13/2018,67.2475,68,66.99,67.515,3309092
9/14/2018,67.75,68.4225,67.345,67.8125,4025988
9/17/2018,67.9675,68.07,66.14,66.27,2699368
9/18/2018,66.325,67.3375,66.325,66.79,2928888
9/19/2018,67.0125,67.845,66.8001,67.55,3399796
9/20/2018,68.16,68.5125,67.55,68.2625,2981352
9/21/2018,68.5,68.75,67.11,67.3225,7262328
9/24/2018,67.07,68.8075,66.255,68.5525,2846456
9/25/2018,68.795,69,68.125,68.64,2075384
9/26/2018,68.255,68.475,65.8425,65.9675,4922224
9/27/2018,66.2225,67.1025,65.925,66.3325,3331660
9/28/2018,66.325,67.25,66.1788,66.465,1904052
10/1/2018,66.8025,67.205,64.6175,64.91,4484096
10/2/2018,64.52,64.96,63.83,64.0375,2933888
10/3/2018,64.25,65.64,63.935,65.3575,2391200
10/4/2018,65.19,65.3538,63.8725,64.435,2428836
10/5/2018,64.1375,65.4975,61.7925,62.8175,4096620
10/8/2018,62.61,62.9025,59.8035,60.8025,4763572
10/9/2018,60.57,61.2475,58.8825,59.6625,4640688
10/10/2018,59.295,59.4975,56.3163,56.4475,6456232
10/11/2018,54.4875,56.05,53.525,53.865,8848364
10/12/2018,55.4525,56.42,54.4888,55.5925,5817184
10/15/2018,57.59,58.1925,55.125,55.2075,5204584
10/16/2018,55.8625,58.5938,55.8625,58.395,4982636
10/17/2018,60.9975,61.87,58.4425,59.7375,4731084
10/18/2018,59.2025,59.495,57.54,58.2725,3193556
10/19/2018,58.71,59.0525,56.825,57.44,3654716
10/22/2018,57.84,58.5925,56.8225,58.045,3196084
10/23/2018,56.6925,58.75,55.4125,58.2075,3827660
10/24/2018,57.8875,59.2525,55.8975,55.955,3981896
10/25/2018,56.68,58.1875,56.18,57.6725,3228536
10/26/2018,56.25,56.445,54.2575,54.8825,5075468
10/29/2018,56.0275,56.5375,53.2775,54.465,3813016
10/30/2018,54.5325,57.1575,53.9,57.115,3661484
10/31/2018,58.375,59.67,57.575,57.5875,4609896
11/1/2018,58.1925,60.58,57.78,60.24,5384992
11/2/2018,65.2275,67.3717,61.36,64.4425,12361516
11/5/2018,64.1675,64.37,62.025,62.24,3814908
11/6/2018,62,63.0738,60.36,61.2775,3603152
11/7/2018,61.745,63.5952,61.565,63.3875,3050408
11/8/2018,63.02,63.8275,62.175,63.05,2094700
11/9/2018,62.7325,62.7975,60.25,61.1075,3113880
11/12/2018,60.8475,61.25,58.665,59.155,3339460
11/13/2018,59.52,60.2113,58.0925,59.09,2904800
11/14/2018,59.64,60,57.2473,57.3725,3527348
11/15/2018,57.4225,61.2325,57.4188,61.05,5134720
11/16/2018,60.4625,60.75,59.4875,59.8425,2864236
11/19/2018,59.7775,59.795,55.3775,55.75,3586276
11/20/2018,53.25,55.9088,52.6381,54.845,3994408
11/21/2018,55.67,57.1625,54.5763,54.755,2806304
11/23/2018,54.25,55.7163,53.9925,54.81,940620
11/26/2018,55.825,56.75,54.845,56.5925,2013992
11/27/2018,56.2325,56.6625,55.8063,56.185,1699320
11/28/2018,57.12,59,56.7925,58.85,2749648
11/29/2018,58.7475,59.525,57.7525,59.0775,2255996
11/30/2018,59.1025,59.8013,58.38,59.62,3021880
12/3/2018,61.875,62.245,60.5375,60.9725,3570344
12/4/2018,60.505,61.0688,57.405,57.4325,3226304
12/6/2018,57.155,59.6625,56.25,59.6075,5242912
12/7/2018,59.545,60.2475,55.9275,56.2725,3320936
12/10/2018,56.1475,57.9938,55.7757,57.4425,2805620
12/11/2018,57.875,58.9725,56.935,57.28,2803932
12/12/2018,58.54,59.085,57.8775,57.9975,2117184
12/13/2018,58.375,58.8025,56.9775,57.1775,1798604
12/14/2018,56.205,56.5129,54.9268,55.1025,2517332
12/17/2018,54.75,55,52.09,52.5425,5193196
12/18/2018,52.7475,53.4425,51.955,53.0225,4399276
12/19/2018,53.2675,54.0775,50.1,50.5125,3866940
12/20/2018,50.26,50.8975,48.0675,49.3025,5102776
12/21/2018,49.525,50.7125,47.94,48.2925,5759700
12/24/2018,47.085,48.5438,46.77,47.225,1787216
12/26/2018,47.575,50.24,47.45,50.13,2957624
12/27/2018,49.5,51.23,48.9425,51.2075,3101864
12/28/2018,51.8025,52.4427,50.7,51.44,3008004
12/31/2018,51.945,52.675,51.495,52.675,2969204
1/2/2019,51.25,53.355,50.5875,52.6375,2608256
1/3/2019,51.3475,51.9925,49.8013,49.9,3199716
1/4/2019,51.0725,51.21,50.17,50.6175,4740152
1/7/2019,52.2875,53.36,51.405,52.48,5283220
1/8/2019,53.4175,53.78,52.595,53.57,3055600
1/9/2019,53.8025,54.7375,53.5075,54.2375,2287348
1/10/2019,53.83,54.7836,53.525,54.49,1633244
1/11/2019,53.99,54.735,53.5025,54.525,1624188
1/14/2019,54.0225,54.475,53.6225,53.895,1688936
1/15/2019,54.11,55.875,54.11,55.7125,2826940
1/16/2019,55.72,56.8125,55.2325,55.31,2108008
1/17/2019,54.9475,55.5375,54.91,55.2575,2738300
1/18/2019,57.2975,58.29,56.25,58.02,5863980
1/22/2019,57.5,57.56,55.4175,55.7475,3295376
1/23/2019,56.245,56.8068,55.0025,55.5725,1799920
1/24/2019,55.6325,56.725,55.6325,56.6125,1629000
1/25/2019,56.995,57.2,56.5025,56.815,2987764
1/28/2019,55.875,55.8775,52.835,53.83,4646168
1/29/2019,53.7875,54.0025,51.35,51.605,4063836
1/30/2019,52.25,52.6825,51.2338,52.56,3336164
1/31/2019,52.625,54.0175,52.5625,53.695,2456984
2/1/2019,53.8325,55.7025,53.8175,55.125,3411148
2/4/2019,55.02,55.4792,54.29,54.6075,2005808
2/5/2019,54.7225,56.5,54.7225,56.0075,2641996
2/6/2019,56.115,56.75,55.6925,56.1675,2120104
2/7/2019,55.71,56,54.6,55.07,1601816
2/8/2019,54.61,56.5975,54.61,56.585,2805688
2/11/2019,56.9325,57.7,56.81,57.295,2909180
2/12/2019,57.83,59.85,57.6575,59.6125,5399396
2/13/2019,60,60.125,58.4413,59.1,3906124
2/14/2019,59.1925,60.585,59.0132,60.195,6297064
2/15/2019,64.9375,67.1532,63.7,65.9875,16359148
2/19/2019,66.1475,68.18,65.92,67.395,7644428
2/20/2019,67.5425,68.7038,66.805,67.68,4514344
2/21/2019,67.0475,67.9675,66.6365,67.625,2758928
2/22/2019,67.97,68.8375,67.705,68.7425,2985688
2/25/2019,69.625,70.7525,69.625,69.825,3497056
2/26/2019,69.5625,70.465,69.5625,70.1325,2619208
2/27/2019,70.125,71.25,70.025,70.9975,2761492
2/28/2019,70.9975,71.6375,70.4913,71.3125,2641476
3/1/2019,71.9,72.1225,70.9575,71.635,3351728
3/4/2019,72,72.4425,69.8654,71.1,3150368
3/5/2019,71.195,71.305,69.01,69.445,4351572
3/6/2019,69.2775,69.75,67.1825,68.775,3585344
3/7/2019,68.885,69.5,67.855,69.0575,2203420
3/8/2019,67.38,68.8325,66.6575,68.6375,2222488
3/11/2019,68.8075,70.8825,68.8075,70.45,2275364
3/12/2019,70.76,71.82,70.305,71.2725,2858900
3/13/2019,72.215,74,71.775,73.1275,4581952
3/14/2019,72.9525,73.4913,72.4555,73.1525,2038968
3/15/2019,73.7,74.8975,73.3325,74.19,4106048
3/18/2019,74.19,76.2425,73.7055,74.8,4165836
3/19/2019,75.1225,75.1875,73.65,73.795,3617856
3/20/2019,74.3875,75.005,73.735,74.6125,2364252
3/21/2019,76.1525,79.1675,75.79,78.755,6660296
3/22/2019,78.0825,78.725,74.8975,75.04,4537704
3/25/2019,74.53,75.6,73.795,75.3075,2496900
3/26/2019,76.4,78.5694,76.39,77.45,3835940
3/27/2019,77.745,78.52,76.3825,77.8325,3141212
3/28/2019,78.06,78.795,77.4825,78.075,2555764
3/29/2019,78.7375,79.0588,77.925,78.615,2680096
4/1/2019,79.685,79.8525,78.675,79.59,3178512
4/2/2019,79.74,80.22,79.2625,79.6075,2582396
4/3/2019,80.6925,81.25,79.9125,80.4375,3082304
4/4/2019,80.5,80.995,77.6175,78.2875,3843232
4/5/2019,78.58,78.985,77.7413,77.765,3508144
4/8/2019,77.5525,79.2675,76.6158,79.225,2354680
4/9/2019,78.95,79.8275,78.5619,79.2975,1770584
4/10/2019,79.4125,80.7525,79.3988,80.5625,2549696
4/11/2019,81,81,79.8,80.5575,2203160
4/12/2019,81.25,81.6238,80.78,81.1925,1859608
4/15/2019,81.2275,82.3125,81.0725,81.835,2175308
4/16/2019,82.3775,82.6325,81.69,82.135,2391588
4/17/2019,82.75,82.8175,81.5572,82.01,2120800
4/18/2019,82.115,82.335,80.03,80.845,3079388
4/22/2019,80.75,82.125,80.5575,81.9,2062168
4/23/2019,80.6825,81.5022,78.91,80.265,4413768
4/24/2019,80.2875,82.0643,80.2875,81.3075,3136592
4/25/2019,80.8925,81.1525,78.6,79.5275,2815696
4/26/2019,79.2725,80.5625,79.0575,80.1,2518052
4/29/2019,80.3575,80.7075,79.1375,79.22,2845856
4/30/2019,78.905,79.0163,76.7375,78.0725,5079752
5/1/2019,78.72,79.055,77.6025,77.615,3415224
5/2/2019,77.315,78.916,77.09,77.7125,5693804
5/3/2019,65.475,69.61,62.75,69.6025,23243496
5/6/2019,67,68.35,65.5,68.3275,9351176
5/7/2019,67.6425,67.7856,65.2968,66.4175,6577836
5/8/2019,66.42,67.4363,65.45,66.5625,5329104
5/9/2019,65.8325,67.1725,64.875,66.8575,4396216
5/10/2019,66.4525,66.97,64.56,66.055,4598824
5/13/2019,64.11,64.535,60.8482,60.975,6885776
5/14/2019,61.88,63.1825,61.625,62.22,4685480
5/15/2019,61.7275,62.5125,61.5,62.175,3524452
5/16/2019,62.7975,63.8125,62.6,63.405,3152508
5/17/2019,62.455,63.4863,62.1475,62.53,5238936
5/20/2019,61.875,62.065,60.66,61.2375,3181056
5/21/2019,61.57,63.4875,61.57,63.2375,4539708
5/22/2019,63,63.8346,62.81,63.285,3394140
5/23/2019,62.2675,63.82,62.0376,63.595,4650772
5/24/2019,64.2175,64.8692,63.695,63.985,3500308
5/28/2019,64.13,64.79,63.2263,63.335,2268972
5/29/2019,62.69,62.9275,61.4425,61.875,2492160
5/30/2019,62.455,62.8325,61.6675,61.9925,1638352
5/31/2019,61.03,61.7225,60.8375,61.1475,2768832
6/3/2019,60.935,61.7325,60.17,60.34,4256324
6/4/2019,61.26,63.715,61.0666,63.6775,3340680
6/5/2019,64.4475,65.9325,63.7275,65.9075,5958648
6/6/2019,66.025,66.4775,63.3975,64.295,4435000
6/7/2019,62.665,62.75,59.135,61.61,8344532
6/10/2019,61.96,63.9325,61.96,62.5175,4478452
6/11/2019,63,63.5175,60.2788,60.75,3379192
6/12/2019,60.67,61.7378,60.6125,60.97,2716676
6/13/2019,61.43,61.43,59.9725,60.5025,4984644
6/14/2019,60.125,60.375,58.075,59.02,3784724
6/17/2019,59.2225,60.295,59.2225,59.65,3609256
6/18/2019,60.325,61.8125,60.325,60.515,2743948
6/19/2019,61.005,61.4775,60.515,60.79,2531412
6/20/2019,62,62.625,61.0075,62.1825,2820888
6/21/2019,62.2325,63.6525,62.02,63.3475,5909916
6/24/2019,63.32,63.8125,62.7298,63.0225,3478024
6/25/2019,62.9275,62.975,61.3525,61.595,2298848
6/26/2019,62.695,64.4925,62.25,63.8275,5748464
6/27/2019,64.1975,65.645,64.16,64.4975,4598100
6/28/2019,64.75,65.11,63.72,64.905,3255408
7/1/2019,66.3675,66.7388,65.3375,65.71,2658404
7/2/2019,65.7075,66.4875,65.345,66.325,2280580
7/3/2019,66.47,67.235,66.1625,67.215,3322664
7/5/2019,67.025,67.7825,66.4875,67.685,2286268
7/8/2019,67.365,67.44,66.5375,67,2459896
7/9/2019,66.4975,67.785,66.325,67.6375,2102240
7/10/2019,68.0425,68.5969,67.3975,67.5975,1854552
7/11/2019,67.84,68.135,67.0925,67.975,2143568
7/12/2019,68,69.03,68,68.565,1826936
7/15/2019,69.0775,69.55,68.6213,69.41,2563732
7/16/2019,69,69.4975,68.1587,68.8775,2559424
7/17/2019,68.905,70.1563,68.7757,69.3575,2388276
7/18/2019,69.32,69.6238,68.3525,68.8725,3034864
7/19/2019,70.53,71.9025,69.635,70.685,4133096
7/22/2019,70.955,72.3625,70.685,71.84,2689248
7/23/2019,72.1125,72.2,68.4775,69.0875,5120904
7/24/2019,69.2575,69.9625,69.1175,69.7975,3023912
7/25/2019,69.6625,69.7475,65.675,66.8525,5055148
7/26/2019,67.195,68.455,66.635,68.245,2710080
7/29/2019,68.125,68.1675,66.5704,68.0575,2686000
7/30/2019,68.06,68.9675,67.39,68.57,2571440
7/31/2019,68.575,69.81,67.7863,68.3625,2749652
8/1/2019,68.305,69.6175,67.0925,68.055,4708664
8/2/2019,63.6875,63.75,60.0575,61.03,11965456
8/5/2019,59.2475,59.5,57.2625,57.7375,6013272
8/6/2019,58.8775,59.225,57.55,58.955,3793840
8/7/2019,57.7425,58.83,57.545,58.75,3058900
8/8/2019,59.435,60.19,58.535,58.6225,3797228
8/9/2019,58.1875,58.1875,56.5475,57.1825,4903348
8/12/2019,56.7575,56.8446,55.7501,56.1175,3525612
8/13/2019,56.12,58.4975,55.75,57.705,3236912
8/14/2019,56.5175,56.7425,54.5875,54.8575,4556728
8/15/2019,54.7825,55,53.5125,54.1725,4466800
8/16/2019,54.75,55.6425,54.735,55.295,3077416
8/19/2019,56.5,56.725,55.73,55.8675,2651480
8/20/2019,55.5775,55.825,54.75,54.7975,2207276
8/21/2019,55.5825,56.75,55.2525,56.635,2950052
8/22/2019,56.965,57.25,56.4675,56.82,2629864
8/23/2019,56.565,57.346,55.64,55.85,3126180
8/26/2019,56.495,56.705,55.1825,55.8,1717228
8/27/2019,56.0925,56.2375,55.18,55.945,2084380
8/28/2019,55.3875,56.0625,54.8525,55.62,1993688
8/29/2019,56.44,57.4725,56.1325,56.8525,1857300
8/30/2019,56.75,57.03,55.9455,56.655,2181984
9/3/2019,56.475,57.125,55.5269,56.0725,1812844
9/4/2019,56.4225,56.985,56.2775,56.5575,2376796
9/5/2019,57.3525,59.105,57.2307,58.845,2951788
9/6/2019,59,59.3161,58.5025,58.925,2234444
9/9/2019,59.34,59.6269,56.9575,57.7825,2881876
9/10/2019,57.4475,59.5,56.865,59.485,2815044
9/11/2019,59.75,61.765,59.5,61.7025,3582828
9/12/2019,61.9,62.8475,61.88,62.485,4004532
9/13/2019,62.3125,62.5,60.82,60.94,2427884
9/16/2019,60.3975,61.5232,60.205,61.0475,1360452
9/17/2019,60.69,61.495,60.5025,61.1125,2484100
9/18/2019,61.475,61.8525,60.885,61.65,2850716
9/19/2019,61.68,62.9638,60.8625,61.0325,2441668
9/20/2019,61.37,61.4625,59.8625,60.015,3115092
9/23/2019,60.02,60.7875,59.635,60.1875,2402552
9/24/2019,60.81,60.82,58.9297,59.51,2428824
9/25/2019,59.33,60.5725,58.2575,60.39,1777624
9/26/2019,60.085,61.18,59.4575,61.0025,1514756
9/27/2019,61.25,61.93,60.1825,60.695,1677280
9/30/2019,60.695,60.76,59.595,59.73,2980188
10/1/2019,60.0675,60.3725,57.375,57.5875,2914244
10/2/2019,56.87,57.1725,55.5888,57.0825,2357056
10/3/2019,55.23,56.085,53.815,56.085,3703372
10/4/2019,56.0975,57.2275,56.045,57.1425,1322632
10/7/2019,57.5125,58.1375,57.3675,57.735,1458096
10/8/2019,57.52,57.8525,56.2768,57.275,1794212
10/9/2019,57.7525,57.98,56.8775,57.5075,1853920
10/10/2019,57.14,57.2175,56.375,56.93,2774556
10/11/2019,58.18,59.685,57.6891,59.11,2240596
10/14/2019,59.0925,59.236,58.3275,58.6925,1285564
10/15/2019,58.9775,60.895,58.855,60.2425,1978468
10/16/2019,59.6925,59.9975,58.8975,59.77,1785256
10/17/2019,60.0525,60.4425,59.53,60.3775,1579112
10/18/2019,59.905,60.2808,59.275,59.8575,1441688
10/21/2019,60.5675,61.5425,60.3075,60.96,1857528
10/22/2019,61.39,61.53,59.985,60.375,1889288
10/23/2019,60.465,61.6956,60,61.6525,1496576
10/24/2019,61.5025,61.6001,58.6738,59.83,3255368
10/25/2019,60.65,61.315,60.0025,61.09,2841900
10/28/2019,61.625,62.935,61.4789,62.225,2695380
10/29/2019,62,62.3825,61.3575,61.49,1438000
10/30/2019,61.5,61.975,60.7775,61.5675,1972748
10/31/2019,61.95,61.95,60.5906,61.1425,7387500
11/1/2019,43.415,47.335,43.3275,46.325,41943456
11/4/2019,46.9025,48.1417,46.75,47.8175,10448328
11/5/2019,48.04,48.1225,46.0625,47.195,7577168
11/6/2019,47.475,48.195,47.1,47.6075,5383160
11/7/2019,48,49.2475,47.965,48.61,5374512
11/8/2019,48.715,48.7325,48.0007,48.1525,3276048
11/11/2019,47.8675,48.2225,47.3063,47.7925,2757092
11/12/2019,47.665,48.62,47.665,48.4925,3700812
11/13/2019,48.475,48.9629,47.5625,47.6625,2498588
11/14/2019,47.3975,47.7825,46.95,47.64,4572312
11/15/2019,48.12,48.4775,47.5525,48.155,3483772
11/18/2019,48.0225,48.8725,47.88,48.255,3394136
11/19/2019,48.8725,49.0859,48.32,48.5,2339460
11/20/2019,48.5,48.9799,48.1251,48.51,3039116
11/21/2019,48.51,48.5975,47.925,48,3432752
11/22/2019,48.315,48.685,48.045,48.6225,3762160
11/25/2019,48.75,49.64,48.7475,49.4775,2340220
11/26/2019,49.5,49.8,48.725,49.0675,2837936
11/27/2019,49.1225,49.2125,48.5831,48.9,2242144
11/29/2019,48.81,49.055,48.5825,48.7825,1058824
12/2/2019,48.8475,48.8475,47.7225,48.2825,2549964
12/3/2019,47.5,48.045,47.0425,47.9975,2515528
12/4/2019,48.2675,48.76,47.8432,48.425,2100184
12/5/2019,48.2875,48.4525,47.6925,47.9125,2487292
12/6/2019,48.105,48.2913,47.4675,47.5525,2515296
12/9/2019,47.565,47.7038,47.09,47.58,3016336
12/10/2019,47.765,48.715,47.4075,48.035,3088816
12/11/2019,48.035,48.3775,47.5,47.8075,3483172
12/12/2019,47.9025,48.725,47.5845,48.175,3688052
12/13/2019,48.25,48.7475,47.9638,48.23,3549132
12/16/2019,48.5425,50.215,48.5,49.66,4527392
12/17/2019,49.65,49.965,49.4025,49.75,2377272
12/18/2019,49.75,50.058,49.6875,50.005,2751412
12/19/2019,49.8625,51.38,49.595,50.9375,3936184
12/20/2019,51.1575,51.73,50.635,51.5375,6847052
12/23/2019,51.625,52.1475,51.0131,51.2175,3620708
12/24/2019,51.2175,51.2175,50.9447,51.16,1056072
12/26/2019,51.16,51.45,51.0525,51.4025,1578796
12/27/2019,51.4275,51.48,50.9875,51.1075,2218340
12/30/2019,51.0875,51.1725,50.41,50.7825,2832140
12/31/2019,50.67,51.1449,50.525,50.85,2190388
1/2/2020,51.42,51.8088,50.775,51.18,2498108
1/3/2020,50,50.9575,49.62,50.2125,3067492
1/6/2020,49.6975,50.7925,49.5,50.715,2064156
1/7/2020,50.715,51.3575,50.325,51.2125,2131720
1/8/2020,51.2125,51.9475,51.1575,51.745,2695144
1/9/2020,52.125,52.225,51.4825,51.7,1901480
1/10/2020,51.8,52.415,51.535,51.865,1826056
1/13/2020,52.0125,52.875,51.975,52.7875,2428300
1/14/2020,52.9775,53.5875,52.7775,53.2625,2587840
1/15/2020,52.755,54.0475,52.68,53.3475,2324332
1/16/2020,53.9975,54.8525,53.6425,54.8125,2557760
1/17/2020,55,55.68,54.7938,55.4675,3984944
1/21/2020,55.3275,56,54.825,55.31,2479304
1/22/2020,55.5,56.4775,55.4175,55.68,1809088
