"MacroTrends Data Download"
"AVGO - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2010-04-08,14.8986,14.8986,14.6076,14.6221,140200
2010-04-09,14.6221,14.6512,14.4257,14.5567,198300
2010-04-12,14.4912,14.6585,14.3093,14.5639,286700
2010-04-13,14.4475,14.7240,14.3675,14.6585,236700
2010-04-14,15.0077,15.6842,14.9131,15.6770,478300
2010-04-15,15.7133,16.0043,15.7133,15.9752,614800
2010-04-16,15.9825,15.9898,15.7642,15.9170,343900
2010-04-19,15.7715,16.0334,15.4951,15.9316,486700
2010-04-20,16.3462,16.6445,16.1353,16.2735,850600
2010-04-21,16.3680,16.6045,15.6115,15.8879,540200
2010-04-22,15.8879,15.9025,15.2550,15.6624,644100
2010-04-23,15.5897,15.7279,15.3350,15.6333,188600
2010-04-26,15.5315,16.0225,15.4951,15.8515,255000
2010-04-27,15.9025,15.9025,15.1459,15.2768,250600
2010-04-28,15.4078,15.4878,15.0441,15.2841,313900
2010-04-29,15.5169,15.8588,15.5169,15.5678,318500
2010-04-30,15.6915,15.7788,14.9058,14.9204,360300
2010-05-03,15.0222,15.6188,14.8331,15.3641,423900
2010-05-04,15.2550,15.2550,14.4941,14.5858,554000
2010-05-05,14.5057,14.5930,13.9681,14.2511,626600
2010-05-06,14.2366,14.2438,13.4945,13.9674,915500
2010-05-07,13.9965,14.1856,13.3718,14.0329,602500
2010-05-10,14.5494,15.2114,14.5494,15.0877,894400
2010-05-11,14.7894,15.1314,14.6730,15.0295,217400
2010-05-12,14.9568,15.2186,14.9131,15.0732,353300
2010-05-13,15.1532,15.1532,14.7822,14.8840,291900
2010-05-14,14.8476,14.9029,14.3457,14.7167,504900
2010-05-17,14.7312,14.9277,14.4912,14.9277,292900
2010-05-18,14.9859,15.1895,14.5057,14.6076,338400
2010-05-19,14.4330,14.7531,13.7710,14.5639,579000
2010-05-20,14.3821,14.7676,14.1420,14.6221,1112300
2010-05-21,14.4766,14.7312,14.2147,14.4112,823300
2010-05-24,14.3675,14.5494,14.0474,14.1056,480200
2010-05-25,13.8219,14.0692,13.4727,13.9892,680400
2010-05-26,14.2293,14.8549,14.1711,14.5639,946200
2010-05-27,14.8185,15.6770,14.7603,15.5242,1065700
2010-05-28,15.5897,15.6333,14.7676,15.0222,795500
2010-06-01,15.0295,15.2696,14.7967,14.8331,456100
2010-06-02,14.7967,15.3569,14.7967,15.3569,861800
2010-06-03,15.3205,16.0043,15.3205,15.7570,646300
2010-06-04,15.5678,15.5969,14.9713,15.1386,315700
2010-06-07,15.1895,15.3496,14.9509,15.1095,735300
2010-06-08,15.2332,15.3496,15.0004,15.3423,1192400
2010-06-09,15.4587,15.9316,15.2477,15.3278,802500
2010-06-10,15.6406,15.9825,15.6319,15.8588,1009900
2010-06-11,15.6406,15.9898,15.5897,15.9534,792900
2010-06-14,16.1134,16.1207,15.5024,15.6479,1340900
2010-06-15,15.8224,16.5135,15.6915,16.1862,1208200
2010-06-16,16.1644,17.0882,16.0407,16.6445,2692300
2010-06-17,16.9427,17.2366,16.7536,16.9864,2053600
2010-06-18,16.9427,17.1173,16.5936,16.7609,1272000
2010-06-21,17.0155,17.0228,16.2808,16.7245,711100
2010-06-22,16.6518,16.7609,16.0771,16.1935,1200800
2010-06-23,16.3680,16.5135,15.6479,16.3971,1144100
2010-06-24,16.4772,16.4990,15.0804,15.4514,1777100
2010-06-25,15.5969,16.0552,15.3678,15.6188,9588300
2010-06-28,15.6697,15.9025,14.9277,15.8224,966300
2010-06-29,15.4805,15.4878,14.8113,15.2550,1327400
2010-06-30,15.1968,15.5024,15.0368,15.3205,1344400
2010-07-01,15.5096,15.6770,15.0441,15.5751,1150300
2010-07-02,15.6260,15.7788,15.4733,15.6915,553400
2010-07-06,15.8661,16.1571,15.0950,15.1823,1058800
2010-07-07,15.0950,15.7788,14.9131,15.7642,949300
2010-07-08,15.8297,16.0043,15.5315,15.8515,291400
2010-07-09,15.8152,16.0116,15.6406,16.0116,325500
2010-07-12,15.8952,16.2808,15.6042,16.0771,499500
2010-07-13,16.2298,16.3680,16.1062,16.3535,658900
2010-07-14,16.3680,16.6314,16.1644,16.2153,538400
2010-07-15,16.1862,16.7318,15.9388,16.6663,835500
2010-07-16,16.5063,16.6954,15.9898,15.9970,659900
2010-07-19,16.0407,16.2735,15.8443,16.2007,526200
2010-07-20,16.0261,16.0698,15.7133,16.0043,712200
2010-07-21,16.1280,16.2662,15.8006,15.8370,503600
2010-07-22,16.0261,16.6845,15.9243,16.6227,839700
2010-07-23,16.6590,16.8264,16.3680,16.6445,631700
2010-07-26,16.6518,16.6954,15.9388,16.5863,689200
2010-07-27,16.6227,16.7754,16.1716,16.3099,972000
2010-07-28,16.2808,16.4044,15.8370,15.8588,355000
2010-07-29,15.9388,15.9970,15.5387,15.8370,510300
2010-07-30,15.6988,15.9388,15.3423,15.8297,277500
2010-08-02,15.9898,16.5863,15.7133,15.8806,1010500
2010-08-03,15.8006,15.9316,15.5460,15.7133,417600
2010-08-04,15.7788,16.3317,15.4594,16.2517,616800
2010-08-05,16.0843,16.5499,16.0843,16.5426,463900
2010-08-06,16.4117,16.5354,16.2880,16.4335,271600
2010-08-09,16.4990,16.6809,16.3535,16.6590,226700
2010-08-10,16.4262,16.6008,16.1498,16.2226,372200
2010-08-11,14.9422,15.0950,14.0263,14.7167,2330000
2010-08-12,14.8767,15.1968,14.6949,14.8476,1832400
2010-08-13,14.8258,14.9495,14.5130,14.5421,3957800
2010-08-16,14.5421,14.7707,14.3384,14.7458,1485800
2010-08-17,14.8331,15.0659,14.7603,14.8185,774900
2010-08-18,14.7822,15.1459,14.6148,15.0950,833900
2010-08-19,15.0368,15.1677,14.8258,14.9204,589100
2010-08-20,14.7603,14.9495,14.7603,14.8622,415800
2010-08-23,14.8695,14.9640,14.7094,14.8404,577200
2010-08-24,14.5494,14.8986,14.5130,14.7240,1092600
2010-08-25,14.7312,14.8549,14.3384,14.7603,1122100
2010-08-26,14.9277,15.2914,14.7385,14.9859,776900
2010-08-27,15.0004,15.0200,14.5567,14.7749,1051800
2010-08-30,14.7021,14.8113,14.4985,14.5494,590400
2010-08-31,14.4039,14.7312,14.3311,14.6585,633900
2010-09-01,14.7676,15.5387,14.6658,15.2768,1109500
2010-09-02,15.4296,15.4514,15.1532,15.3132,304700
2010-09-03,15.4005,15.4260,15.0804,15.2623,524000
2010-09-07,15.1241,15.2696,14.8876,14.9713,439300
2010-09-08,14.9568,15.0513,14.3966,14.6076,1060400
2010-09-09,14.6439,14.7676,14.1784,14.3093,1550000
2010-09-10,14.2147,14.2948,13.3927,13.5673,2553700
2010-09-13,13.6546,13.8728,13.6473,13.7855,1164100
2010-09-14,13.6982,14.6803,13.5382,14.4766,1211500
2010-09-15,14.4039,14.6294,13.7564,13.9019,1106400
2010-09-16,13.8292,14.2948,13.8219,14.0038,857600
2010-09-17,14.1129,14.7822,14.0401,14.5785,1540800
2010-09-20,14.6512,15.2623,14.3966,15.0077,1249800
2010-09-21,15.0950,15.9461,14.8622,15.1095,971900
2010-09-22,15.1314,15.6042,15.0550,15.1023,1423800
2010-09-23,15.0222,15.7497,14.7094,15.5169,1033700
2010-09-24,15.5533,15.8443,15.5096,15.6988,793400
2010-09-27,15.9898,16.0843,15.8079,15.9679,666300
2010-09-28,16.0771,16.3099,15.8661,16.2226,654700
2010-09-29,16.2226,16.3680,16.0913,16.2444,388000
2010-09-30,16.2808,16.7318,16.2517,16.3753,1046400
2010-10-01,16.4553,16.4844,16.2589,16.4626,633000
2010-10-04,16.4408,16.4626,15.9461,16.2298,785600
2010-10-05,16.3244,16.4553,16.1862,16.3317,409900
2010-10-06,16.3099,16.5063,15.8879,16.2080,1026300
2010-10-07,16.2517,16.7100,16.1935,16.6445,815800
2010-10-08,16.4772,16.5208,16.0407,16.1498,1114400
2010-10-11,16.1935,16.3390,16.0552,16.2517,387600
2010-10-12,16.2880,16.2880,15.8152,16.0189,855000
2010-10-13,16.1571,16.1788,15.6697,16.0043,949000
2010-10-14,16.0261,16.3680,15.8515,16.3099,848800
2010-10-15,16.4044,16.5281,15.9388,16.5063,865000
2010-10-18,16.5572,16.5717,16.3026,16.5426,462600
2010-10-19,16.2735,16.5281,16.0771,16.2880,521700
2010-10-20,16.3971,16.4772,16.0625,16.0771,306100
2010-10-21,16.1498,16.1572,15.9316,15.9679,346700
2010-10-22,16.0043,16.3608,15.9679,16.3517,524400
2010-10-25,16.3680,16.8191,16.3026,16.6299,647500
2010-10-26,16.5863,17.0810,16.4699,17.0373,1478700
2010-10-27,17.0300,17.2774,16.8700,17.2410,1125100
2010-10-28,17.4302,17.4956,16.7973,17.0446,1351800
2010-10-29,17.1028,18.1503,16.9937,17.9539,1360700
2010-11-01,17.8230,17.9903,17.2919,17.3356,857500
2010-11-02,17.5320,17.7793,17.3647,17.5174,404000
2010-11-03,17.5465,18.0194,17.4302,17.9539,584900
2010-11-04,18.1576,18.4559,17.9467,18.3977,983100
2010-11-05,18.4486,18.6959,18.2959,18.4559,629500
2010-11-08,18.2958,18.6087,18.1358,18.3686,374400
2010-11-09,18.4268,18.5141,18.0267,18.0631,407900
2010-11-10,18.0776,18.1358,17.7357,17.9030,268000
2010-11-11,17.7502,18.2595,17.3501,18.0776,1211800
2010-11-12,18.0485,18.7760,17.8666,18.7105,1007500
2010-11-15,18.8778,18.8851,18.2449,18.3104,498700
2010-11-16,18.2013,18.2376,17.7648,18.1140,569700
2010-11-17,18.0922,18.3322,17.8230,17.8957,637800
2010-11-18,18.0194,18.3031,17.9539,18.2376,664000
2010-11-19,18.1358,18.4268,18.0703,18.3831,345400
2010-11-22,18.4268,18.9215,18.4268,18.9215,907800
2010-11-23,18.8414,18.9578,18.6669,18.8996,645400
2010-11-24,19.0015,19.2052,18.9651,19.1324,823900
2010-11-26,19.0961,19.6780,19.0379,19.6489,626800
2010-11-29,19.6926,19.7144,19.1761,19.5835,1020500
2010-11-30,19.5835,19.8235,18.9805,18.9942,5435500
2010-12-01,19.2634,19.6417,19.1252,19.5398,1652200
2010-12-02,19.6126,20.7183,19.5180,20.6674,1906000
2010-12-03,20.3691,20.3691,19.2416,19.3143,2627900
2010-12-06,19.5325,19.5616,19.1281,19.5325,897100
2010-12-07,18.0121,18.3977,17.8084,18.0849,11738100
2010-12-08,18.1794,18.7250,18.0849,18.4777,4907700
2010-12-09,18.7250,19.2852,18.6014,19.2125,3405100
2010-12-10,19.4234,19.4234,19.0306,19.2052,1405200
2010-12-13,19.4016,19.4746,19.2193,19.3870,1217700
2010-12-14,19.4381,19.5110,18.9421,19.1755,946000
2010-12-15,19.1828,19.5986,18.8984,19.2558,1800500
2010-12-16,19.4016,20.1675,19.2703,20.1602,2442500
2010-12-17,20.2185,20.7145,20.0800,20.5468,3640100
2010-12-20,20.3425,20.7438,20.2040,20.2842,1460200
2010-12-21,20.3863,20.4884,20.1821,20.3352,1495000
2010-12-22,20.3863,20.5614,19.9778,20.5249,960000
2010-12-23,20.5176,20.7583,20.3571,20.5176,588500
2010-12-27,20.4957,21.1084,20.2915,20.9771,1331100
2010-12-28,20.9844,21.0063,20.5832,20.6416,583600
2010-12-29,20.7510,20.9115,20.5322,20.8823,629600
2010-12-30,20.8896,21.1011,20.6781,21.0646,681500
2010-12-31,21.0792,21.0792,20.6343,20.7236,617700
2011-01-03,20.9333,20.9333,20.1894,20.2769,1443600
2011-01-04,20.2769,20.6416,19.6715,20.4228,1626200
2011-01-05,20.3134,20.5468,20.2404,20.4155,953700
2011-01-06,20.4519,20.8093,20.2550,20.8021,959800
2011-01-07,20.7656,20.7948,20.2623,20.6234,877400
2011-01-10,20.6124,21.2251,20.3717,21.0792,1538500
2011-01-11,21.2543,21.3418,21.0355,21.3272,1354900
2011-01-12,21.3564,21.3929,20.4374,20.5468,1559900
2011-01-13,20.7145,20.9042,20.4374,20.6781,964500
2011-01-14,20.6708,21.1945,20.4228,21.1594,977600
2011-01-18,20.1676,20.3425,19.8611,20.2404,10018200
2011-01-19,20.4228,20.7875,20.0654,20.2477,2979500
2011-01-20,20.1967,20.2915,19.8976,20.2040,2096300
2011-01-21,20.4155,20.5468,20.1748,20.2550,1249000
2011-01-24,20.5832,20.5832,20.1164,20.4884,2149500
2011-01-25,20.5322,20.5322,19.9851,20.4337,1454800
2011-01-26,20.5176,20.6999,20.2769,20.6051,1520900
2011-01-27,20.7291,21.4731,20.7291,21.3126,3730200
2011-01-28,21.3710,21.4147,20.3280,20.4592,1372200
2011-01-31,20.4519,21.0646,20.3863,20.9406,1310400
2011-02-01,21.0938,21.5168,20.9771,21.2032,1583500
2011-02-02,21.1667,21.4439,20.9333,21.0063,1130000
2011-02-03,20.9917,21.5752,20.8604,21.4512,1232600
2011-02-04,21.7284,22.7714,21.6773,22.7568,2550000
2011-02-07,22.7349,22.9610,22.2900,22.4578,976200
2011-02-08,22.9027,23.5227,22.6109,23.2747,3468400
